1.644649896138139897e-06
1.662646343128442221e-06
1.643742184551533389e-06
1.584079169847011914e-06
1.519549918489908867e-06
1.481610744189181992e-06
1.428598430381073549e-06
1.375065538725472395e-06
1.328967414166230280e-06
1.292248851175840184e-06
1.208379952000221773e-06
1.138426751866822314e-06
1.107492784182134173e-06
1.078943506929155555e-06
1.035292312201916479e-06
9.931918349018034714e-07
9.655345219954188054e-07
9.454548748514343265e-07
8.808750570167816812e-07
7.978643039216702256e-07
7.590826141990220355e-07
7.880504759342520836e-07
7.749145763324075168e-07
7.422244276914918140e-07
7.594202453226636972e-07
7.884165601652725164e-07
8.025599290099442348e-07
7.970219562080887585e-07
7.846373558843819693e-07
7.347197219945227687e-07
1.664758991629912494e-06
1.650899148966341587e-06
1.602523738498479988e-06
1.518606291981332784e-06
1.465543113983208524e-06
1.439136271710871217e-06
1.418736659224437434e-06
1.395591618985142422e-06
1.380240035673770026e-06
1.326542506460202268e-06
1.205067158035289501e-06
1.121014498931351492e-06
1.110424652632866226e-06
1.080462611937478566e-06
1.026890088026128962e-06
1.019054950749602737e-06
1.013167632426726939e-06
9.868319867183654735e-07
9.132346668473581723e-07
8.320165771542597667e-07
7.689980666536603442e-07
7.742928655298167762e-07
7.723767972940231484e-07
7.517422046106656848e-07
7.771166108151573482e-07
7.989343003233451947e-07
8.100196084864381613e-07
8.175189687817065829e-07
8.533880347364430112e-07
8.440378130780627025e-07
1.652455746893360821e-06
1.601477571611938841e-06
1.511610398305931236e-06
1.454543068317832979e-06
1.443844845934094583e-06
1.458237407352595600e-06
1.485448735672613690e-06
1.507652255108226146e-06
1.485036760286469204e-06
1.436219248766191121e-06
1.300521891668512686e-06
1.199742509186066951e-06
1.174837962478948450e-06
1.146341353939624783e-06
1.090577607756493136e-06
1.084604541456452310e-06
1.076458395850342034e-06
1.046623532823114734e-06
9.498449288592882665e-07
8.786633459739634470e-07
8.280845233114052409e-07
8.046519511954092092e-07
7.787993353676927494e-07
7.518957919686715715e-07
7.812581628395496218e-07
7.954451960285191590e-07
7.923541414457684636e-07
8.125412701802540605e-07
8.860581745055473544e-07
9.296142258181657444e-07
1.576529844380985374e-06
1.512826321323593079e-06
1.419097131560378963e-06
1.358057976420539989e-06
1.383360855470515525e-06
1.468518439103432542e-06
1.535697909344261618e-06
1.571978420111455782e-06
1.563947056536405411e-06
1.547811054264468567e-06
1.444797610888209898e-06
1.382709437669234744e-06
1.346105931347392496e-06
1.284976009799623756e-06
1.174386546676092209e-06
1.149295715366544795e-06
1.155531026986541697e-06
1.115339549739616397e-06
1.007663995946846725e-06
9.081935339236906857e-07
8.349685461734493567e-07
8.340627188925972367e-07
8.130168251252423254e-07
7.773355450038838946e-07
7.979471574218036460e-07
8.053631613935526153e-07
8.092844294183890426e-07
8.408602028939020513e-07
9.076704051599561511e-07
9.567338819242381618e-07
1.544587134408418451e-06
1.476923652318418140e-06
1.364550980199718386e-06
1.282269629736391212e-06
1.354310570515632059e-06
1.502297274124460332e-06
1.619555312354486908e-06
1.662930743293203020e-06
1.629601867787504455e-06
1.587332452537694623e-06
1.538332732240424474e-06
1.493723694706465888e-06
1.466549875593364403e-06
1.404485088940427615e-06
1.281320207336176416e-06
1.221421970976950583e-06
1.199680919957224580e-06
1.122498975033005526e-06
1.021478390706022974e-06
9.275894091303106556e-07
8.692152313589257206e-07
8.422946093087187308e-07
8.189461963143477733e-07
7.935334912259000312e-07
8.220995353916304910e-07
8.484820267749748243e-07
8.524868553293489149e-07
8.849693709407411092e-07
9.545586748940150590e-07
9.777741752585951393e-07
1.497523694369053352e-06
1.441327275750668144e-06
1.344715992074978939e-06
