PAH 6.2 SNR,PAH 11.2 SNR,PAH 7.7 SNR,PAH G11.0 SNR,PAH 8.6 SNR,PAH G7.6 SNR,PAH G7.8 SNR
94.8412314995759,37.7756180081522,70.8304250108807,6.47323742309488,21.5537791609602,76.1288341153056,35.3146780382488
66.4161491183541,27.7386285784045,58.0520565338476,4.66022054233585,16.5192082651238,58.1894265931386,28.5207614451672
39.5225817544138,15.1854270815822,35.1621062444868,2.15073010741192,10.9733458362435,34.7752528912055,18.3930096219473
98.9374954337161,40.3113926898081,76.5832870428021,3.47120723704007,24.8613270106514,86.0518017635482,37.2837150196694
176.459277223215,71.2475896967532,134.695415912625,6.53386182522878,44.8139868999199,153.008566171196,64.5949555734728
114.331798955862,44.8852923214203,87.0285430237686,5.01097887878936,28.5843292949073,99.3886407589217,39.8397805286337
146.92193069494,54.2459497983951,113.049154421897,7.12322880904877,36.2640447344264,128.920792005105,49.0170046897729
189.121735799872,66.5127077278306,147.090414549689,9.4195103016016,46.6234374439644,168.475671966107,62.623020024633
156.644768290052,55.2372055105512,125.848113142186,8.13689213558045,39.3454343935275,143.177408986994,54.0505918070076
159.93675447375,55.0204269520323,124.929227859896,7.89726054982855,38.3651750315012,140.587698597314,54.495952895874
133.338336595915,46.3760966577881,102.244151600779,6.27144052712489,30.797768538086,115.918002986314,46.4546771776803
118.49551508603,41.5649411396164,87.6407922559632,5.3779077155474,26.3268757925846,100.708318719455,41.8918165675059
147.226993817903,53.2135308876454,111.154849559291,6.60368162878312,33.1765056107222,128.280810321629,53.9687154725554
163.46820936102,56.3688662009844,124.909702393913,7.06083359998198,36.8120543630028,143.113577444256,57.0915868045238
115.086663910765,35.1630064172409,86.7023537652624,4.90693103325436,25.8344842912262,98.6317241830117,36.4941551120595
115.478263156256,32.7373995107578,94.9311323637505,5.06288980131505,28.0639012841591,104.45359587989,37.2727453663848
110.891299795927,29.9767107086399,91.529406254918,4.95325791226327,28.1244428056191,99.5146262189591,34.7863716996838
141.319261939744,38.9496322206481,117.819847255439,6.62707200815534,36.2862812354107,126.494321200565,44.1289161367249
132.971292611848,37.3641922139849,109.486066942048,6.45951908723058,33.0688667113523,117.071619955832,40.6047850071171
131.414499564528,37.4656393145896,106.91691557473,6.57389428425225,31.8691331427194,114.664347431715,39.3302524056441
157.933963240613,46.1128357372171,130.321068910701,8.15887593560995,38.0875397136712,140.514647840713,47.7750494385881
197.494932962587,56.765700576033,159.842230943496,10.192428261648,45.3076421108932,173.216338443445,58.8295321672383
208.107581757987,58.3862117185608,163.030784533633,10.6752987377357,45.7771126799192,177.620513600895,61.2412326572935
199.257739425135,56.9876962356911,155.990692951599,10.2120302220094,43.9554220357618,169.720987755069,59.1619899564576
173.795461400889,52.4792868086416,138.459506989452,8.91664090788173,38.6670209013238,150.110387761688,53.4344934839636
199.56578895142,61.4621239165776,157.049004985994,9.94428723707187,43.7033410213971,170.109842631401,62.4091599758102
272.416393325627,86.0710954056498,218.523121777793,13.482613445321,61.4945895355603,236.311588459544,87.5829925293195
203.267220719192,66.3726772050817,162.494867216233,9.91364629571719,46.619991917814,176.48208700711,65.6382778514356
140.48278885352,47.2604305133856,106.751561087438,6.12838621298495,30.1626187341339,115.538979603641,44.7515814012997
131.855128368491,48.4171759973369,98.664529361502,4.75680061746938,26.2952326691179,106.058262217144,44.1702643798653
198.021149148304,79.2795445619476,150.226884359826,5.88118792632707,36.5241381245594,159.019879497614,72.5236108639198
209.009662212429,85.7697354305786,157.389736419944,5.88595205730638,35.4321832857081,167.417098139408,82.6451904831813
207.478972370328,84.0980267218217,155.665740576706,6.475101653897,34.1107621289388,167.503528151452,84.1920738842624
200.81560689774,79.8475802396128,153.030630306527,7.48452131052137,34.0162079523951,166.059811534792,81.1022948951911
145.79722974022,54.5102724778433,113.679023066998,6.32614193972182,25.5574393129985,123.549781287741,58.2618792292137
134.187367549634,47.418577602259,107.454786933703,6.56373825669788,25.4160143177339,116.236476043566,52.1855140835196
204.144734015605,70.0963112785562,161.360898599522,10.5980640746584,41.1499019834865,174.337269270839,73.5569109115873
256.20204952224,87.3622279807228,199.797626401511,13.0457787869784,54.1631450699371,216.569439096597,85.8349865104432
237.234670071559,84.4796042146327,185.652227877322,12.107808193974,53.125767860661,202.935496944684,77.7183253664743
221.494488731493,84.0375504231598,170.505172998973,11.3139466966956,51.6765903890439,189.315120443894,72.3191882342305
120.878376481028,46.212147413305,90.9944758990926,5.49815806595179,27.1355959218191,99.9126028237134,38.9759205937348
127.216833549143,49.1296786871162,92.7537526962841,5.03383441675985,25.7951538638605,100.887538519837,41.6196504257688
194.707187995332,82.1079153534429,153.087952547072,7.88519146951459,39.0090918306891,163.779049190894,73.787315752464
195.192482851357,78.1019888503096,142.213399837761,7.2720195401997,35.5545515153501,151.74099349833,72.6955122432634
164.70322145321,63.2297776862419,115.545152991281,5.96268564990924,29.0266601716658,124.337388332555,59.6283324081195
155.514427170318,58.7970276401244,111.413206372291,5.65795935882758,28.8924220554739,119.856139859225,55.5544617583704
267.816136981531,102.405732282942,198.867747011724,9.79974805341719,51.8170792338064,213.155637851984,96.0595740868062
139.359710111495,53.3290635420725,107.548861999529,5.30161423517415,27.1600423068802,116.123365060446,50.4979083643982
153.085740294637,56.7732951682254,119.065050778016,6.37458509137288,27.8842230313731,128.918459742561,54.1493819414699
96.6399434577562,34.7938573765263,71.4347036012422,4.26269377684423,15.9044800208743,78.7524648568326,33.0595895497826
102.317978393254,36.0564305177745,76.4967283227068,4.26560093511865,16.0128271202621,81.6457323022312,34.7918277123417
100.97079124442,36.5686062033744,81.9402535279221,3.96568860072443,17.5233214668543,85.1293694108385,36.7528757737752
66.4795185827496,23.2995550372959,52.8903662621633,2.52848166316138,12.1870970430617,55.9676079805513,25.2092615595836
84.8907612486206,28.6612108317779,65.6607892271849,3.2202146898849,16.0709170911341,70.8506478603788,33.2328996062395
45.381735676404,14.5460608762287,35.7734024436366,1.60568613167932,8.82428066389766,38.3642831959121,17.1023259677441
41.859183800464,14.0351185253626,33.7120632383889,1.80231334844784,7.90567057629262,36.2057708997982,15.6243931997728
100.531944619931,36.6866050737439,77.607815759538,6.05073684348045,20.4409469658736,82.2470958409511,38.8024241621684
92.6445701108405,34.9164757910496,68.494858722037,6.04286198118068,20.306083280675,74.4291809928505,36.7393951782074
89.2668694567919,36.4441609270057,68.7224023134404,6.34139921710352,19.8409712790233,73.539295875038,36.3053044976391
64.0968822404818,26.7962098193066,56.5181964488214,4.64559591515708,15.7446297938946,55.9941324533402,28.604805318105
36.8584728547425,13.9884702903222,31.5107303832383,1.96971906885365,10.0514852988624,31.666626706161,16.8931373246877
193.027600093863,72.318141757725,151.719941272476,8.77742456341749,45.5736183569312,170.559888348931,60.8549485169322
407.941644251955,154.38897972129,316.034258952637,18.0252887644437,97.2471316799717,355.734230728477,127.401213332706
255.086974153879,96.5930415071097,197.23702930759,11.9141976269539,60.77594858689,222.712955481873,78.0590899782509
232.204530419095,83.1767047775443,171.941878529636,12.0073094431688,54.3562684600259,199.372722651985,65.5822358904723
155.134547925771,50.8075565235183,116.485189211357,8.71932140030011,35.3665119865985,133.740317512731,41.9243824887346
112.509361008491,35.7068480281014,85.2328212186944,6.70578908258068,25.9793616320112,97.9143146027914,30.5999681895074
301.676871136347,95.8204989285185,235.128541545741,17.8123347539311,69.8980760724336,266.47635049396,86.2880869987748
161.958174882158,51.7834495954765,122.224781943352,9.07550657570834,35.910447364375,139.760411565952,46.8890765553144
107.503276834731,35.6797052724285,82.6388531893414,5.72800843102325,22.9200020028737,93.1198494859617,32.9078658036015
144.989730769176,50.9845239134288,113.691837730803,7.61440835970366,31.0305986331523,128.710805002705,47.2199590990023
144.557819746263,49.2455458685054,108.03457880505,7.18975184085212,30.400938119527,122.827575884223,44.0923690075545
152.886140883355,47.9361951528941,116.282996768852,7.73447266434005,32.5235667941291,130.287854738459,44.6597544508746
160.359079210091,45.2433713229605,127.322082386515,7.97515881848478,36.1958044260408,141.43405281852,45.8617869812415
131.692154686731,34.4282511576994,105.585546365295,6.57345586342821,31.4066278800663,116.972009114574,36.5823515490784
141.612478052005,37.4032857636965,115.781991944888,7.53113527799872,35.1298628030002,127.49051977983,39.6272654490212
153.456138226336,42.415795574822,127.891385818145,8.50439931678503,37.9987737644436,139.752052315757,43.2689865361815
234.440637563273,65.8947680965291,189.94242378063,13.3429327299906,55.2433297247192,207.81351249471,63.7281518014957
288.793220019224,80.7677020810382,231.857761127508,16.8164370324812,64.8804181222463,253.025876862016,76.127964112328
318.549783828502,86.924236297263,252.219229953611,18.7576278188802,67.8749034071449,277.218761004661,81.8555091442279
382.704473248185,102.406250060563,297.782349429627,22.4948173593447,79.4597870685076,329.418519241203,97.0845168294282
212.581006833573,58.7716925603219,165.769129933153,12.3331813138495,44.5496176317756,183.439104956655,55.007524924692
232.338638477426,67.9808903221671,181.110418138689,13.3829703073476,48.2383815558635,200.191192224718,62.1120955402014
288.913878236445,85.4831114349731,221.726024926121,16.6023421119476,58.5436047644805,244.907185592987,77.8186082577512
219.760808116518,65.1830253929402,170.314606012143,12.6449447927059,45.8010551512551,187.374368090076,59.1095752811978
177.156173560221,54.8463674117292,138.891577238697,10.2463675979437,38.4810601633604,153.224638394369,48.4291765913635
148.886727188775,48.1372892700413,113.016970773446,7.92630687433282,30.7145375154807,124.434839119249,40.8224422424269
139.049295953941,47.5741837029745,100.615461957892,6.12526871014161,25.5847380870513,110.103262401897,38.6500534051618
199.702147087568,73.9814292328274,142.247817304547,7.51401004868427,33.898988015168,155.084788569896,60.5836434208618
187.912843167333,72.3216649200733,137.121003794514,6.9496222253439,30.2118033695113,148.10060677984,64.1877565808635
147.878273369886,56.9806320354674,109.490554243912,5.8676514405492,23.5443106149663,118.823944705548,53.4300629221676
176.582450511624,67.830695497973,132.199838737265,7.63632261213557,29.2071356844094,145.174684571997,63.3604249419423
209.825653136029,76.0776790494731,158.359935213711,10.1199275475144,34.5722036125129,174.751298159493,72.5942944912956
241.74665379248,80.2458560467837,181.184918093285,12.9220083320423,39.8785655939738,200.958987911235,79.0016275856023
197.9053937988,62.7030707782989,148.067994716205,11.1544109769681,34.498779663835,164.113620436746,60.6527361216699
227.177508594203,72.81587875689,170.714656851138,12.9125436785875,43.1171878778233,189.556638330217,66.0198631453657
253.895382659842,86.2729132254909,195.137554100118,14.9018927715406,51.1224250778812,218.503610134905,73.9256398671842
292.90080709286,105.529069190592,220.703971431393,17.2957285977987,58.3753176726669,248.500968058249,84.0982911074947
190.013094434341,70.0247014852626,138.522740933766,9.80802233694708,35.6914726179475,152.921323281952,53.1273038291003
120.073060409101,45.6605877177082,87.7077817960066,5.52509320625588,20.7644987928689,95.4074454318005,35.6784032259558
209.738402190364,81.3313620434806,152.115492174357,9.63332478296454,34.5925016811498,166.537783634337,66.6984119539009
182.683726188131,69.53502274599,132.429862154664,7.65485084218107,30.5650777413673,143.599175189759,58.7910796110316
134.734237542207,51.3922524732103,95.1825893404177,5.45867725117619,22.5515285097722,102.557639882868,41.7736134433793
140.483998202047,54.6671653868939,100.952921956391,5.74382823082342,23.6307195078265,108.720530313313,44.8798630667022
166.524440727167,65.2558709079922,123.030801761917,6.49237471045042,28.612866517013,134.204916773901,56.6100977478335
138.333689592489,53.6863661340988,103.128356859991,5.63879708419366,23.8432440461264,114.495526835345,47.5804277225017
132.507537121609,50.2472828057005,105.487182185515,6.13352707734727,21.7947541894597,115.471451810143,46.184974050158
124.027715454979,44.2000880141083,92.6175983112785,6.15660185865907,18.2121004279743,103.7074530709,40.1200871839431
101.351014313186,34.8696895770127,75.3783125528368,4.72056121975405,14.6861383936323,84.6134997174977,32.6235800871156
65.203900150542,22.4253783614322,50.2467326098922,2.7422990208001,10.7682276539753,55.4702824728176,21.5860040359996
55.5496309955957,19.029878013834,42.6015528554074,2.53621876588225,9.78569853966776,46.9907977356067,18.8753063432752
40.9624829782702,14.0340807322248,31.4668666173099,1.90416494210815,7.34877271066628,35.0188473866664,14.6155074025806
43.6684901233982,14.5996296294417,33.8466652638285,1.91792731157265,8.04073085277104,37.2281441376468,14.9919481268183
78.2767250161079,26.9207684529904,63.1278902396555,3.6835667422973,14.6207304270092,69.1462566182887,27.6046394727085
130.914506493096,47.2766028440454,104.484071408066,7.53776509371053,25.5950381282733,113.364761045813,48.1075910564313
69.4186313065291,25.1157887093632,52.3351720832714,3.93740009249578,13.8111490450937,57.5350131233124,24.9477835686865
51.3669468710512,18.9997107586697,37.378334452033,3.14061172188898,9.83749735299841,41.6370667950383,18.1912083064966
37.611507946726,14.9602511024452,33.6654749272834,2.73572051251808,8.31085429771821,35.5825978910228,16.2943711928674
31.233266135678,11.1436819824085,23.7967701160805,1.82309342282282,7.26851032383035,26.2294155446562,12.4994898415001
158.802361367525,57.7623085889972,126.766942502013,7.33642252974809,37.9545146930387,141.699791329497,50.8233011289458
402.744530622781,148.298136675917,309.428400962082,17.6033036785993,96.1099394235275,348.790695290905,126.086725412409
230.176892973202,86.6868544628314,174.670632260616,10.3454560756892,54.8274903375596,198.804925565579,70.166573647447
199.781648449561,71.7000129779489,146.095117935312,9.76919874277718,46.1230477669242,169.64051981089,56.9870384331857
167.363584771505,55.2423725629238,123.066269373005,9.15666271851583,37.8873956345041,142.451975518463,45.1354664958173
105.411771158177,33.3038759954009,80.5178813290361,6.16544395914579,24.2362171757489,92.1871111321053,28.9130964263791
215.255837733871,67.8783850391564,171.737084075067,12.5037218370342,50.3221359180012,194.411530638437,62.2652290085762
144.396645851525,45.7617069437112,111.457242789722,7.86787872442974,32.6219313895659,127.174378417354,41.9322236188655
123.942373869037,40.4830530159713,93.8634324743711,6.42412647684098,26.6488464062726,106.639801347982,37.0757772519172
135.661087805569,47.6310266889967,106.024243322897,6.82634199103665,29.3346876354406,120.31821203741,44.0054651274986
117.438618248942,39.9640729488853,85.3730542212977,5.59583722309233,24.2999257544116,97.1221575018616,35.4236476005424
128.59368477721,41.7590069206824,97.5317864721933,6.35237257538538,27.0812097198735,109.063709582321,38.8576704446534
187.375037432423,55.705946270947,151.354854251236,9.3258291217707,42.0124876867975,167.604244957503,56.6001798202184
147.010754044429,39.7418255648123,121.041052190703,7.4379483104357,35.1289117039992,133.871150479366,42.9857563446054
122.406559971361,32.2585111841653,101.937889110527,6.53883424841207,30.3714421112765,111.972532713342,35.003230701991
162.32222847098,44.2547392908073,136.811970144505,9.00907123527561,40.2029936501149,149.240710660522,46.3647807094354
237.361900691227,66.1387246972025,194.201710212463,13.3585512878388,55.7113229430465,212.784737221854,66.0815804387724
305.237815588367,84.4111204627294,240.870415733018,17.3384318560862,67.3375800274462,266.129578166961,80.5384063621386
405.177843763614,109.84590636477,322.996313315405,23.5556927571077,86.0053185725091,354.682558524497,105.174150546787
441.706440885729,118.325577118296,348.887619891686,25.5431837518942,92.231856274873,384.299632304029,113.648170262021
197.070567934593,55.0576051842833,154.974601471789,11.1393604528547,41.2287698037828,171.232835703974,51.8534034089346
206.973038306835,62.2727377355827,162.514622274571,11.7204345573442,43.042581735489,179.790441662536,56.6206013262876
221.62025394136,67.1216720666654,171.549905209198,12.763066707333,45.2514450003761,189.112736319622,60.7055412639874
170.192651294503,50.975625699313,132.151730887678,9.81600439310059,35.749158086933,144.997836958037,45.8178793720799
162.509113441454,50.3323759273542,127.207730182075,9.3250655822149,35.5950534248519,140.043397777245,44.1238045737141
146.364666688854,46.7673189928065,112.019408912057,7.75881816449296,30.4659687400333,123.099877832266,40.2826223219836
140.828654502223,46.8588446757301,102.12764970828,6.2498719602529,25.9756170653978,111.852780800854,39.0063862508397
146.291463935645,52.0823485645661,102.960192923733,5.60419321044667,24.6941493329135,112.373885807876,43.4232582179788
134.583373052568,49.8758533424986,95.4623417356316,5.09932000584542,21.7529974862643,104.458816206517,44.830660431002
143.300727987531,53.5793909676274,106.179743792671,5.75560208272761,23.3478405600544,115.022796630105,51.1736455000035
163.546260544313,62.1496804070363,125.037370114813,7.11626436083264,28.0572106932362,137.209961994785,59.4257933475434
160.687047975785,58.1437919417532,122.57325745419,7.6406183125239,27.0929833505424,135.230283392205,55.8362127459925
158.113313127844,52.4245168396352,118.750447654629,8.16070841779066,25.9301969301994,131.59451292593,52.0912386672322
125.105494441908,39.7794386306941,93.6702047994871,6.73708309814767,21.6263877889707,103.666435832555,39.3517512384225
118.198339435011,38.3646499143736,89.2240735450834,6.48835724152562,22.3107677463254,99.061959147256,36.0393464428425
114.410206606873,39.0935337311844,88.3540518686883,6.58292926954438,22.4881749983985,99.150354598489,35.4789971226056
185.019759944695,66.9257999147235,139.678811303427,10.5638448695436,35.5007476259121,157.140397108288,56.2557534244077
163.843277600383,61.6426927003015,119.080420014964,8.04720835394213,29.2610657152587,131.079395023613,48.0805467264639
122.49409728961,47.9964759866462,89.2321970737935,5.50098132680406,19.9458945324135,97.4282834259904,38.222373248622
226.362380277046,87.9091646951804,162.16416274745,10.1470438309657,35.410589505655,179.178054017258,73.2536728005275
189.878001245436,72.7900131727907,136.590752403961,7.83311532068692,31.8774807535614,148.855595395754,60.1973157078838
165.177664373736,65.3064167699792,116.122518875096,6.61794174939782,27.996218429896,125.568514926712,50.6303670338155
156.209405807709,63.0616753947219,110.920496078916,6.04226643048271,25.3700066596816,119.99492078874,50.3740585220324
136.314022414428,56.0014754211292,101.424530451741,5.27496379184202,22.510357120324,111.487730124583,48.9987382690646
149.286090279452,60.4001176391297,114.459262076538,6.03271294601517,24.6957430277349,126.524930261296,54.564626630498
147.277805920426,57.7559098748961,118.848226679706,6.70164935193188,23.2500546593443,130.160956775315,53.9605612271148
151.516258606124,56.3941847295124,121.377891687029,7.94468107675914,22.4083383326276,133.773644330952,53.7142991534664
88.2550280168615,31.7346232217584,69.9924665059357,4.28766133818297,13.0294582760769,78.924106734862,31.0499706756314
56.4104056767307,19.9955695848595,45.0856169028713,2.26742792928742,9.58346071456225,49.8019648019034,19.6192921635571
44.8889123724436,15.627595170215,34.8144507819347,1.81849647494331,8.10142385061413,38.2036287550734,15.7438730587665
39.0766323029536,13.9888397922068,30.188619060812,1.72543991524128,7.08172550109364,33.5448018166651,14.5464448266251
42.2359622810753,14.3001950588132,31.6109564016093,1.7006675763745,7.48021860675812,35.2338046422803,14.9564495911432
51.4200824011785,17.9160362588116,40.4433732695477,2.16332759669995,9.42645372695436,44.6997855451713,18.9690670099675
99.1777963987943,37.7993355920737,85.8616058973861,5.31526766108329,20.9996575632327,91.2513177326723,40.6063493318171
80.1134902726817,29.4093127669886,61.5770132539215,4.57721287976011,15.9399090504658,66.1721102193453,29.3056344359445
56.2334593501101,20.5920130363299,42.6148483967404,3.2255803059897,11.158191478191,46.7615792732944,20.6876257394665
40.4578526627128,16.1289341166721,37.828711882613,2.73209264829616,9.15667542878736,40.3696321472256,18.9243782856169
28.0515597777537,10.4879629891488,24.9925309231274,1.77265510889074,6.66780114416161,26.4033891073724,13.0453421619705
175.781369605882,61.1445946365993,140.945656052291,8.28239090298115,42.0924396388974,156.93477398536,55.7352442398997
306.666366295424,108.569432111311,234.74612080522,14.14975427203,73.1799362500623,264.404016943207,95.2596723164797
196.06424989634,71.1322732150424,149.472983244158,9.06830138799704,47.1977910800697,168.922502248642,60.3738440119301
196.351798164645,68.7505524327405,144.81392411251,9.4525071637382,46.2112326515221,166.253889952153,57.7538486255929
152.721262696965,50.3377695238935,114.978787279874,7.89113185432822,35.2240773430679,131.378041896129,43.8947021035214
97.0401788009924,30.4175840250742,73.4939367628529,5.22505381909669,21.7285513570442,83.5623840248865,27.3432846150456
238.820805775144,74.2652536581595,182.888894148482,12.9305894678991,52.6810139866379,207.445723492159,67.3913637522361
193.478655853842,61.6495833965562,146.622141303906,10.3961814258292,42.6599990447448,167.796992188213,55.5084789031503
135.576095766721,45.5853151712006,107.682192892685,7.37996057651499,30.1707245521811,120.492645455282,42.1919675804069
170.371452127586,60.3553287388017,136.393644160763,9.17440113520832,37.7849302096999,153.535462166338,56.2013567570659
155.349656782075,52.5941600575245,114.763232505852,7.64622544471482,32.28885102549,129.411684906667,47.0761646581066
130.579617979235,42.3603425443155,99.9787933258819,6.42057722540998,27.2763669376177,111.267837425404,39.8795823833456
168.358517098255,49.7687150942213,133.920766433641,8.2417775485772,36.8453257292197,148.280925503386,50.6024617261528
124.558403002146,33.3519668971035,102.706607041372,6.16871544727711,29.0237599028373,111.856753606842,36.4494471214004
128.139226389791,33.3243239362146,104.078006256643,6.74467499439266,30.9655204461687,114.738679065972,36.1807970725136
147.454274099987,39.6786556401745,122.913555976502,8.17270066825061,36.0041526993552,134.018968401092,41.8616214582478
147.778339003184,39.9161479860021,120.398479075206,8.0856707914247,34.1772032709884,130.652776604324,40.7915272746623
173.906042310594,46.2716850035225,138.036997017323,9.3075168376821,37.868556986848,149.144295297551,45.9495661797637
200.830591509711,53.1965445208692,159.878893198033,11.073160127185,42.5287265391618,173.181153355824,52.8635934526376
192.011987736163,50.9468792746627,153.165778297919,10.8185454368046,40.2388691336158,166.322652546397,50.3621470864062
164.802941496184,45.615976935175,130.296664334793,9.06122047752772,34.2875317599696,142.425255671291,43.3495405001338
285.603116924336,85.2987261564783,224.110645903955,15.4571774781939,58.4596102352641,245.383603418279,76.5178189518771
194.28660168386,59.0852482112764,150.573732188662,10.661745840073,38.9736706065143,164.510247620484,52.4668760807931
167.673655429388,50.368962544286,129.917411792507,9.26372965264011,34.6127032277764,141.669833884386,44.8649873907265
172.669163746461,52.7936188490633,134.643573712178,9.42945790915196,37.2974755004657,147.508227546144,46.2901389213726
132.397534203571,41.0812308302243,99.2592594003524,6.84080560223462,27.4724074950364,109.446450662039,35.32677337872
159.060597981,50.9027476634571,115.520317309367,7.00748851229773,29.9655170087745,125.199401476826,43.050974161526
