PAH 6.2 SNR,PAH 11.2 SNR,PAH 7.7 SNR,PAH G11.0 SNR,PAH 8.6_north_SNR
24.8159130328268,4.91074398693869,16.0169429120388,1.1682046547456,4.95156959142029
21.8754795672251,9.92852603307189,20.5023530098295,0.875930160062731,3.4943682887738
30.823018262675,13.4723931329438,26.7352633513857,1.15777335469824,4.80808878499849
50.345270279275,22.5197480509715,42.0244188400274,1.98911694520965,8.63038623618839
50.1882495099859,21.4158937233895,39.6079635409238,2.11866433777362,9.01312560600512
70.8414742701325,28.4667870664305,57.3282014759762,3.08354737476352,12.918402793408
75.7098743073239,29.1011277709313,63.4689741106073,3.5378605096936,14.530207668135
104.309054203348,37.3098868324755,85.8063788864522,4.83871168746146,19.8726796455
87.4113083022572,28.0435249087674,67.2493858402266,3.42712148181597,15.7461536899925
66.1890547865914,20.5618254844091,51.109950443865,2.64083174000099,12.589067886395
61.598059704102,18.9509539433122,50.1849034071002,2.70325568395129,12.8804433744277
102.658394109785,28.7587695462736,80.6572363713165,4.5794275942339,21.471788499172
111.228511813783,29.7214336070776,83.9722092377525,5.49690313943951,23.2660442151751
77.8043329819802,20.5391150423132,61.4819278214445,4.12492153785003,16.1355730769383
44.2465154334018,11.1283871654228,33.9666581985129,2.35145465422937,8.83730451984046
47.2076398738937,11.5871343275359,34.807633635944,2.66503244969141,9.65861256044796
41.5786486568561,10.422521637179,32.3653004270736,2.40270456673907,8.6226294043425
50.275323269613,12.656693103711,41.1226465248918,2.82656440328774,10.3513524912014
58.6657440396076,14.3166071478041,47.7583114239711,3.41372484807435,11.7878734975634
75.5606116661922,18.3426025677742,61.9983650539383,4.79900467563576,15.8264223021117
73.7234756089457,16.9132653380956,58.3651119961303,4.25526667177804,14.8778589479602
73.598960449931,16.712651871475,55.8917856467523,3.88681339549644,15.4556704011616
114.352931286836,27.208929560525,93.5569175539111,6.45681244707453,25.5113540113804
100.370040922898,24.9950503272249,90.0151612788165,6.16919834044722,23.7742227087207
146.054888834674,35.9377304082018,127.392877915368,8.71528861913392,33.9248994755207
65.8087999622955,16.2619895639047,54.9588986901248,3.86953784353595,15.3075352051009
60.6030220071467,14.868457082987,48.822522731204,3.5326414187737,13.8743413899226
62.6431315388323,16.5081974955052,53.5945565793616,3.87152654037963,14.7659317855747
108.275664547806,27.7373241643417,91.3045791114181,6.50325999892884,24.4749493223334
118.812807263075,29.3968927021746,101.504340886008,6.48387403420593,27.5851228920988
29.8132923736419,6.06728716867878,20.7919952337207,1.29095880669705,6.00229386270865
23.5314124524342,10.8760131497734,22.1618583624431,0.803158559675007,3.80704640917813
33.6852535781321,14.7146333198455,28.6798935885357,1.07670711676003,5.23630930365762
61.5441976584663,27.3049466989771,50.345184355977,2.20437096993745,10.6216474311326
78.0833874662586,33.2023135690009,64.9097343705997,3.22701875063993,14.2404409604253
100.109509167387,39.8372348768649,84.5089490962997,4.39948512158291,18.3064022484408
85.784955174223,31.9499146354911,73.4120866198531,3.88173783671351,16.4325325159124
80.0544581306963,27.9372279710508,67.7750013197139,3.63345516111691,15.4516819139331
86.1919351082539,28.3699626158327,70.9738306852461,3.62414711921236,16.0488335725909
65.412115122264,20.2554337247319,49.5020316028704,2.7390850957859,11.8644206782625
50.1015601958868,15.7873033791039,40.2414252482389,2.20841793176728,9.97960468333524
70.6121733450843,21.3509742855724,56.8607338394172,3.39329294060149,14.4642884184591
109.798103463796,30.7696773964973,85.8588901267631,5.69159616225404,22.6827633112617
65.13310533813,17.4686732330886,49.8203058364362,3.506913207783,13.3234262566931
42.7274371824385,11.2860608260378,32.2822645025201,2.38646680248257,8.7284639363598
44.713487044399,11.8092764654536,33.2754760642846,2.67579458084238,9.50026062526162
48.8055278639815,13.0643557934682,38.8493504099479,2.86685140743415,10.6808763926341
63.2438380747599,16.1083382938777,50.597576478816,3.43819550544318,13.2106657122001
67.6246812745751,16.6048042082977,55.8911732120319,3.76969477951765,14.0458633242247
87.2368536103625,21.9356224189231,71.303449391059,5.47025014557087,18.1024904694251
88.9179334448773,21.0369311652364,71.6265847622752,5.32257344127155,18.1117764291254
64.2123040823369,14.7115422878271,50.6962369188623,3.63967368221238,13.7970025385041
82.6925426411948,18.9141393745655,66.165749549378,4.75053684801205,18.5494342670229
77.7257893417907,18.2487279826973,66.5227911178719,4.71294341875706,17.8167951604365
77.9627725854059,19.1747730658451,67.4996622799212,4.84784516313796,18.5733384378548
63.6245087701535,15.5465022547119,53.5066775000986,3.78584335118292,15.0173478552656
59.6519133784084,14.5084139103533,47.874191443684,3.50482098065101,14.0835100982494
50.3080869206458,12.6495220530263,40.8015050822815,3.01948603629428,11.754710770933
79.8776820750746,20.0679566105042,64.5678287670594,4.7147523754995,18.0682116255136
70.8059219867742,17.5789119843301,58.740279341803,3.8024735389513,16.4091241425595
26.4334335991243,5.70004340883678,19.7071627835641,1.17656800234145,5.41032889245003
24.5841398956606,11.809918263316,22.8079332860028,0.831594716285632,3.99465128727303
48.4798666628327,21.3262281176878,39.7304403536847,1.5228622439535,7.27821983688754
132.384487320389,58.7815548261636,111.602522862362,4.69706798597062,22.3493589998988
82.5957749280818,34.9814116828729,69.5031482702013,3.60576455409638,14.7927321580992
104.569414321801,40.5017747083354,88.0039297811261,4.80278235031519,18.5429509066738
75.054595061305,27.0260604105186,64.3237284749155,3.37903996007328,13.6357528507831
78.7895257925014,26.4225548327252,65.515399367018,3.39902077748978,13.974530767251
98.600513462817,32.1353478448959,80.6299571803844,4.27133520814091,17.0347592940413
83.7112799007143,26.2003302449021,63.6282705106071,3.71854359454038,14.4710934764133
72.6829278775164,23.3604159902281,58.0528875419778,3.24498393143595,14.2285051229099
57.7855743986105,17.9878756826338,46.0474723834332,2.80073818403962,12.0787213160836
65.8932960658351,19.6270218897752,55.0974731749451,3.41726801793346,14.3934908525601
60.406363508829,17.0491720058886,49.9735935725777,3.25880190077429,13.0461460744279
44.2924261467444,12.0373603372174,34.6942005230833,2.42570108285898,9.12155350298005
47.4294865923121,12.3705931030534,34.6349949941149,2.58978680394656,9.45446516890689
52.8635531200484,13.9860254424513,41.8390080355402,2.90922284964474,11.1814329359037
68.8147403331648,18.5221389899892,56.9384973569157,3.87255919572303,14.6678575996684
55.1259958580817,14.4052484851841,45.7722559928663,3.19239272724349,11.9064371202179
100.279159787924,25.7153426495389,82.2851506004853,6.11668732434567,21.4229318684545
96.0634492982174,22.9047880152369,77.7635932521511,5.55553037823634,20.0188645525198
78.162631004564,17.7491467004398,58.735820631704,4.33616480181126,16.6823501176419
89.2825284724901,21.1941713185621,73.0639516403457,5.38169869949284,20.6642235507333
71.5365357877939,17.0196597276249,62.151757419331,4.56169036139939,16.4450950577683
59.6202999109223,14.4740669975873,51.6504797059727,3.93540033389853,13.4311638764139
57.7171792950412,14.4542754989125,50.0595388114716,3.82848976951087,13.3109743809812
56.3974859693404,13.9369386048165,45.4470597968609,3.50910658952243,12.9927746700084
50.1636392208064,12.714796977801,42.198218027589,3.11963902786913,11.5256375204804
105.867881743707,27.2603791930931,88.955921691367,6.58303381114953,23.6056037051023
69.3332353789382,17.046359160976,55.8441620842935,3.78213636828831,15.1400194123374
27.0256686285689,5.63347405267825,19.2152834482463,1.15391972522736,5.12923905108245
22.8093607835851,11.4855312794149,22.2023054060597,0.85328411585369,4.04310797817435
61.4071676056892,29.1551842640331,52.2636451916442,2.2146988006368,9.87785145703972
115.852199910044,54.0443114419136,98.5114172016984,4.49406917165851,19.9179743153708
172.409690588379,74.9164551130369,143.643495155836,8.07222736472362,31.0305508880095
178.90372940116,70.6434223463882,157.074664698627,8.95692037883486,31.5447992918985
111.131292225123,39.6642641061653,98.3485936905279,5.08905896520911,19.4675844637824
95.6889000661076,31.7436130300361,80.8613394672788,4.04240409030252,16.1067851457698
98.0952583674335,31.8250717798088,82.4351612360248,4.0537783633049,16.7710705061544
108.749060816204,34.32869077613,85.4830733893567,4.55201037620625,19.1613118606112
106.300436232208,33.9466907375133,84.456080068994,4.59267655914526,20.0937484994229
72.1043434560171,22.2117382733668,58.5236185595039,3.2311492485402,14.2848140155728
67.0395597839752,20.1286457694303,56.3787723741501,3.29033872627294,14.4076802436927
72.5827718760667,20.5855792979017,60.8048121906512,3.78566443519545,15.4253949500613
52.5166392984428,14.5919993753443,42.9532216990831,2.76863313883164,10.8378863372635
62.3675232418208,16.4296164552062,47.9683444114945,3.32182046888524,12.6115689772403
55.2863788679194,14.4473764261635,43.7829933296419,2.97410764861418,12.0899129787404
57.3966949591816,15.0524025253084,46.9040403887054,3.13931911428629,12.4966482500963
52.9991012448761,13.6483681133145,40.6912587907579,2.97282367514196,10.975935479846
68.4199533716387,17.3722492308581,54.2232246375105,3.9019888293053,14.3944834245655
69.6866147990579,16.607930362232,56.0829433075161,3.77723640101574,14.643057948671
70.2944764375721,16.2788953007619,54.863663095804,3.86521110225393,15.2677340285316
107.738774429115,25.4671791977946,88.4399598158372,6.21068614723144,25.4205769749211
101.473480624892,23.5380628352276,85.9401316544446,5.86129335208158,23.0967042005062
104.51908885334,24.8674593929035,86.3179748235413,6.36965247713605,22.333562962748
85.1043941307025,21.2523516273277,68.4999387965455,5.33388917360817,18.6651719872269
66.8889207993984,17.0216684114356,54.6485447133231,4.09096916158491,14.7415756343002
66.3324248621275,17.3285480526573,56.1226625574932,4.12476416126455,14.5783277058249
128.820280831012,34.0196456159401,109.498541366907,8.26434350233743,28.1349998585756
96.1947244158485,24.2505967968075,78.4836196104698,5.55921169891804,20.9695411720879
32.1965052607752,6.85268645427724,22.4848619673565,1.41884273423223,6.07946136922545
26.2805801203015,13.8735215284756,25.5267980512192,1.09666017830579,4.69329731511431
55.2449205737571,27.7276860856063,49.0127232369131,2.20701946756378,9.13958951813565
87.9987105664488,40.7315467473476,71.8027581604752,3.41103979179499,14.6017674538421
124.639104013303,54.321936150137,105.61255051523,5.67347274592221,22.5147894472544
127.996865122211,50.9795338591876,117.035310852987,6.44584036422847,22.6972409247173
108.664544078066,39.2122407107882,99.8682310093498,5.0445477479564,18.6881969616974
128.320504400005,43.0667967510592,111.514717993394,5.48670291231872,21.2275267845573
84.7955500171505,27.0425526118242,70.4922626829364,3.32824730891248,13.8369255946364
95.5081191741157,30.0547364518879,75.4445440347029,3.83172501122371,16.7786635126948
129.190301096156,41.2186068969444,103.523247569336,5.55742225788589,24.9669401178633
130.533932490597,39.498917792781,104.672878606447,5.89792233200356,25.1204478512474
118.562009879884,34.0276462888873,92.865727005348,5.55546180566333,23.4003905623586
94.7926712460282,26.4192521034097,76.9809441406219,4.77263228513464,19.1453703522519
50.178058033164,13.939083202549,41.8451061414671,2.61344727907492,10.1986580906846
58.3301919461626,16.1934595401997,48.9904381115313,3.25294944942293,12.6249635760345
63.2762000914854,16.9146187405248,52.5723523896072,3.45000907634148,14.3273675867391
77.074622369339,20.432175782467,63.588508688159,4.18381426889817,17.2776648799511
84.9048490384123,22.3873379391893,70.7900502012631,4.82402139370099,18.5536576293162
99.2140494894787,25.306965754932,80.3812068060746,5.59861479987158,20.5576792727526
67.6288088375002,16.1979167413378,52.9447547363462,3.65689458059219,13.3083296605346
65.6680262551237,15.3212168525322,50.7385687374831,3.5312031762773,13.519714433065
93.2944554324397,23.0428728688172,79.6216593771468,5.46355630656162,21.5997763123821
107.789100674778,25.3475372104786,91.6687579483279,5.98357426084958,23.456656794159
184.622805453861,43.4506625848077,149.135591007044,10.0711240085475,38.8537666069457
77.2637284525042,19.2047948080923,61.0672965613279,4.19229090677362,16.409824800174
67.8313676268049,17.1826598282897,52.9647617187895,3.66028881860192,14.2193410449153
68.9315590505013,17.7123249419797,55.0287786236089,3.93296092493063,14.0284328169684
136.843295547627,35.2114478900975,110.340111856808,8.24593123405707,27.8365354047763
85.843312624086,21.7129101161208,69.4861343348668,4.90831261360349,18.5679174948785
32.3573761322917,7.04298230919149,22.6211305944546,1.47049633193714,6.24494754046442
21.1014645201972,11.26246929173,20.6811927906632,0.793728901045248,3.64609007508415
43.9972952537831,21.776285303106,38.9330909647672,1.59015542373153,7.09414392856877
78.8583919321171,37.3185901275758,67.5779389885048,3.05679373682886,13.6251651816653
79.5906195306528,33.1897091850882,67.0465849633685,3.36001357727635,14.418509066027
103.030512375074,37.9654974136602,87.6198420677033,4.67448931250918,17.8742052188425
113.522804988952,39.7147517644983,100.298514023769,5.12926892837462,18.7606553097473
152.582555640906,51.1174470637517,130.938581454035,6.48610162952062,23.6188831716345
103.952866318341,32.6925338903638,83.891654412846,4.15277058998355,15.6947039318412
90.1912834502796,27.6320678110598,70.5242877816193,3.61044208208027,14.981254952357
119.205154867086,36.8739149168587,96.1259285176573,4.81529202653211,23.0352175773969
107.056370441769,31.1475987319965,82.7673734654354,4.68315286943648,20.2046604374249
106.017064677904,29.5239081303506,78.2637072989896,4.97765445065884,19.8104170268456
78.5087927345514,21.3610355336771,61.9302622529765,3.7111417460233,15.0405840708519
46.8163924439837,12.7242431468302,37.9248792325086,2.22410963347941,9.29145692372778
59.9849782575241,16.5179687413246,48.997021678578,2.9854355475818,12.8667036542025
70.0045350945971,18.7771491824381,57.3069158744665,3.52639182598885,15.5652214700004
78.0602633389201,21.4816081915183,66.8153563397135,4.21687089821961,17.8475759036341
84.7790969650181,23.0067738717101,73.0789720724077,4.74099338201745,18.9199337760027
94.8240516513477,24.868460159733,79.3787063909845,5.38371470393818,19.9345091308248
65.7594159578367,16.3418518622887,51.8183969734218,3.57395923881876,12.7180066947143
64.1808077884341,15.6194064456072,50.4964329990639,3.42801908024923,13.0657712338779
99.6156449457932,25.2179970584573,83.0948090032225,5.83357541135343,22.415661740011
77.9317967967112,19.0657865134445,66.8146161295355,4.44825329291766,17.3677959994067
125.27374215161,29.3618767285409,99.7067693480141,6.61792049305662,26.3442300255676
78.2314041089669,19.035510386437,60.5815654892581,4.10851818141262,16.0597995841397
61.3014418663181,15.1182528136706,46.0922906052828,3.09674722397679,12.6702864509006
72.3976711665806,18.3264805874122,56.1131235397193,3.7906763078638,15.0103962233203
112.263528614578,28.0669790830429,87.0749445155444,6.15934830670439,23.0242968553139
58.7613283112072,14.6088749261346,45.6462379127391,3.17856818948906,12.5206574561146
30.9837858010199,6.89555206206749,22.2641901475539,1.49019945987781,6.06976743304636
21.1116703012931,11.2905525314333,20.1319748196171,0.799367816887486,3.54648172302219
40.8437117039723,20.2692969650163,35.472379285363,1.52584767831481,6.69631793272959
50.8471775466564,24.8345552378854,43.0649298135211,2.16638172179763,9.13102269610562
100.44894487253,42.7998630684514,83.3113993279206,4.40765144367253,17.7081544585565
127.717675030153,47.6624372228814,108.60162565597,5.40316025679657,21.6424542633575
127.579025217709,44.1084411866333,110.739818542657,5.32640249279767,20.422922443072
95.0384072493297,32.6373652606753,83.9145951638822,4.16884260645457,14.6341127949037
138.560490371429,45.7334191828786,117.293411574052,6.0681776145276,20.8834192632591
130.097585714316,40.0149134836705,103.802071913151,5.25175875535234,21.2557992853467
126.982824930752,39.5717113700861,104.526517477224,5.01500154576179,24.4791447064957
98.6340777062107,29.0114903447159,78.495289842485,4.16659971694192,19.1879564079652
90.0871224185273,25.582840814653,71.2090812303665,4.14089050754354,17.8936052687518
74.7457532837053,20.4023985309457,60.1034119486482,3.61515191780786,14.8687234085246
57.9750940900492,15.4076440871125,45.640194623438,2.79930213949299,11.5136995414714
78.7925479491378,20.2419370148584,60.7083623511875,3.74370523913352,16.027323709433
71.4505277268036,18.655680262993,55.8500807897898,3.40970576594096,14.8925802461954
85.3161365995212,23.2657920311016,71.8750113964439,4.30455353488713,18.3431684547514
118.888732666165,32.3901448195599,99.5104620169614,6.43490900606985,25.1662248351889
111.744610403636,30.5418639242132,93.2447247555217,6.25938580145393,23.8352428100247
84.3672640115013,22.2315876897966,68.7042509005438,4.42892352081547,17.5360485312902
68.6940732796823,17.6351225497802,54.7454023247301,3.57198804480999,14.6454790387875
86.3408544634479,22.2257286983819,68.9341884610946,4.96288196499253,19.901976309265
69.0371490181756,16.8174696751063,56.603978671723,3.80537151567281,15.7853973185978
115.704959590375,27.9007812045785,93.3495551164159,6.20322371961965,24.8911147916889
120.556739435055,29.7264170798271,96.781130825737,6.56734347563433,25.4950678970481
128.475477261948,32.2018872207219,104.650812674806,6.75426044131184,28.0724457238285
135.61186747831,35.3745464041558,111.723159104374,7.26292834677094,29.8948456541807
210.063002521501,53.9728182305623,170.747311107176,11.9271113995699,45.241809708903
90.0302954511471,22.5935046283627,71.8037602238318,4.928996232163,19.5537104790155
34.9654237054649,7.62967406624132,25.055642795108,1.57593380578889,6.63169756362498
31.9045688640331,16.9829363580486,30.4084949513943,1.28743901201812,5.23331031951296
58.0330203904222,29.0902560288053,48.6979891106386,2.21142146852596,9.19779612156762
52.4744349125952,25.5945854709134,43.2542197441186,2.10901971137735,8.92943772978417
120.880053633991,51.2675132153417,98.3931421729049,5.54522216185507,20.1742927694852
114.697833693194,43.7743242204442,95.3757618256929,5.03925941750443,18.40531770502
105.122340307445,37.4610359620332,90.1720106246101,4.35751005905163,17.0636465822167
101.487665771713,35.2076204280837,89.9901270445432,4.24227618892113,16.7528515415654
161.38313825148,53.9394952016145,139.327438920794,7.12450815542448,26.6411223302353
175.606761647453,53.6863666786122,139.382085543337,7.26635603001485,29.4997098743725
134.732587114861,42.3927144316489,110.827153475848,5.42196209125432,25.5489790081864
84.504559331977,25.3305405478101,68.3747543192832,3.43669918068825,16.4544575360013
84.0998940128509,23.9438314719887,68.317267567738,3.58217091068282,16.9862385644984
69.2180900927003,18.7108726052822,57.2203473082165,3.12939098141107,14.145625834569
51.5124475309986,13.4782764394449,41.4034910219271,2.40576108883542,10.4912276628647
67.5309894106729,17.2072585985089,51.966092950815,3.24938150228882,13.8600517473081
94.7592568329849,24.5486580722129,76.3427195171258,4.65542788170347,19.5609471214589
111.334256120005,30.6593083160429,95.2519375511526,5.65316805970584,23.1432874784768
126.652329925352,35.8638854472367,106.124665629914,6.8946020119344,25.9574726019614
131.242967018452,37.7530704160549,107.602706192178,7.19453203438954,27.3220661297011
115.302825719054,32.1559320251641,94.220902706202,5.84211816395041,24.0025226756114
93.6362045559328,25.8490924760266,76.6837674356923,4.73679423834393,20.5280048679892
91.1734712130198,25.1177153254227,76.8763471293996,4.90638139036505,21.3042567470979
87.2143135377814,22.5672908245089,73.5596033860967,4.72580988013815,20.3342220069166
146.786240909626,36.7924797698318,118.631874560322,7.92079739427387,32.315554699062
96.4860663642595,24.7757629716353,79.1413417037525,5.43524350998384,21.1826525812957
111.890610616982,29.52511093621,93.4127903304453,6.41530607233769,25.0122217817059
72.0857071753542,19.4830231346632,59.9948394575832,4.28996888869452,16.1712710318976
120.462286714653,31.3793277302429,98.7653684282418,7.32025544961661,26.8417360923663
92.0479727598958,22.7012036415675,76.4373698756608,5.12262218668062,20.5361214700074
41.8885199185149,8.66148848366067,28.5170104681866,1.81787499209895,7.9588119617366
38.268879574444,20.4836160954201,36.628069352984,1.62358759732772,6.32514762485441
56.9089376067044,28.7501242356778,50.8560902545752,2.25966282947602,9.0232635427791
55.6999606454568,27.7867794557622,47.3441010979003,2.30383053464587,9.5465631189404
68.5100243434094,29.2927249843774,55.1013210197579,3.04978223426532,11.548386141051
80.8534907693487,30.7737281729978,65.9287520647287,3.72525380975703,12.9933223368202
64.7328572487908,23.4135602430432,55.4763053415022,2.93940451838119,10.4226230809332
118.080633790703,41.0877836305058,102.203942474219,5.03051542635252,18.9103314104398
92.6663439029977,30.7787448077306,79.251750195797,3.98260480920949,14.9718465368998
120.243932599682,37.448453664754,96.3388810596422,5.11485258130091,19.650892596659
90.7188781572917,28.9235999786419,75.2099759711779,3.77299510975583,16.6071869199262
71.8596903294968,21.2331083222242,56.2602468987932,2.6608663070481,13.3722507336112
96.5314706091627,26.499592181297,73.1236644477426,3.77149906427867,18.3182727752145
89.2006226543009,23.9683993117203,72.1548092902147,3.90801053764917,18.1476899926122
58.9809442427414,15.3884562154301,48.1981956035008,2.75705542098324,12.1895341212999
65.3473640482772,16.5151047742727,51.471446479019,3.21059043100435,13.579116860187
65.5640921722764,17.2015871177573,54.7433635691352,3.43864908298173,14.0718450197215
71.3149619084697,19.9352768013446,61.374465256793,3.73285410743422,15.2459214204633
66.2316504928441,19.5489469153999,57.0447256014836,3.52030993961993,13.8899445294046
85.0607197235544,25.4664797648738,70.9496271333718,4.39106567710421,17.9293179183266
95.2799066146331,27.850530565375,76.1613824843824,4.46273273806387,20.0297511991707
82.9188312591405,23.5916512983242,67.1996040487447,3.63536795258971,18.2004328613704
110.201649752477,31.9295157755155,93.1063899457594,5.36043100811732,26.03363005365
117.728476209598,30.8658686627233,98.7608484966982,5.86727195054681,26.7563220753541
143.374320910489,37.6124947051008,122.047648413221,8.19106430960808,33.0938572770276
88.017877408449,22.7745887576614,72.4136750720275,5.33922465427169,19.7561172296985
66.4269991946726,17.7231585866878,55.2181863875778,4.18457780449082,15.3843718537528
69.7795956076108,18.3998205310639,57.393144540746,4.37114850945109,15.889147740059
98.5039746829365,25.1511528943359,80.247328605767,6.17223512493708,22.4298420272093
94.0276488290712,23.4811209257168,78.5615105725621,5.61668993796096,22.0161652921103
48.8223665915265,10.4373261526681,34.3926735071044,2.42394865453876,10.1926819798621
25.1010589627952,13.9136290845986,24.6812475921805,1.05384828859208,4.25808374692696
66.2112765306647,34.4364271568415,59.6848330129136,2.76351678718041,10.2500369787299
46.2966977747286,24.2402033175616,42.0743270695825,2.20613702906664,7.5575891182895
63.715849375321,28.2536789000113,53.8066435822883,2.84330968162239,10.61912311955
69.717131564158,27.3090594458362,59.6775232959166,3.15258852740549,11.7298750263165
72.648678866177,27.9986745437389,65.2479571393868,3.61934181734991,12.2800194184068
113.725025313861,40.6216792484957,96.2978745755568,5.31700804912117,17.6929954719787
104.326490919502,34.6929649819106,89.8222525642982,4.35439606711131,15.6001356209856
95.0097712693998,29.6023774786439,78.8872469383155,3.58239663416006,14.5748369680622
97.7745717152142,30.5591092007212,83.3322034325635,3.63090500705134,17.2322943096566
72.3178002274956,21.5512470345027,59.5897489988487,2.6700675661889,13.4801440565644
84.1393780701602,23.3044387143078,65.632219405039,3.20341198071383,16.5272824874102
95.1799034609635,26.0879925293841,79.3968438691164,4.24882627273602,20.6337422896106
91.4685337772046,24.2759546595919,76.9734605968578,4.37906582314822,20.1543266979146
101.974504700636,26.1163906756541,80.8339961393001,5.23882574590754,21.8566896298749
82.9835237577339,22.0870521616857,70.0986762429766,4.61788306440023,18.2998990061166
76.7353793131048,21.9820863521328,66.0221262342171,4.20528058366824,17.134017298373
69.9262106529585,20.6932591829564,58.3305348554696,3.55331142806343,14.9802270603619
87.1979821353147,25.9708486834645,70.5180614059819,4.08715005667158,18.1909742773302
103.402147034213,30.7932516915043,80.7565217169758,4.54567934552288,21.239399705662
98.3500869226161,29.575681315508,81.7677125937871,4.47537008818849,21.6776883489438
131.839541770412,38.7105983321001,108.398671925997,6.4472645965813,30.9896540801754
151.709040591967,41.6866972206862,128.270314144321,7.99771202969817,36.2170603652831
114.4778908432,29.6318654026872,92.6046400689185,6.63576277816151,26.3804857176466
109.920392415476,28.4852374924666,89.2422706985357,6.97445294791338,25.4980830873168
84.5942489189582,21.4148600945855,67.0247322933866,5.27864225753047,19.9086030539012
78.3841604493987,19.5248565434602,62.5360842784957,4.78383536686151,17.9146092816905
101.533548586756,24.0836704668051,80.0314914483898,6.04777387991179,21.9854572650797
101.737782671539,23.8251219817032,80.1206117875468,5.80906053109505,22.3429250073664
47.4948847971305,10.1883641307378,33.1843317054489,2.36977361749627,9.82367228493525
19.0543471899836,10.4559514747043,19.0608430370265,0.735985082353932,3.40829346798787
41.2968883504825,21.6160292067256,37.4857015703231,1.57178368251892,6.7133139252403
57.0651636902451,29.6612014436651,50.7763040324608,2.47412383415216,9.36435963709907
90.4528995975937,41.6287914930593,77.2193326020042,4.24222495807451,14.7570029395293
100.737086189008,41.0030803982278,86.2091302816066,4.93015660773842,16.5740989069201
114.698145317442,43.7199414787346,101.475254079648,5.74107565389263,19.2304008234489
161.372461792707,58.0496890423883,140.437920763735,7.46518037455064,25.8051695010343
158.154170733058,52.0123473448609,135.364592768754,6.17454327609666,23.2087360187652
136.653426669956,40.81788067393,107.881288568666,4.61588399875782,19.4490470223353
138.419602176853,41.7433202067269,115.196881072283,4.76063343119167,22.3596223715545
112.892804553002,33.2508685629477,93.0617229788715,3.94979084284257,19.6805584198306
121.349824579271,33.6527917979969,96.493815907088,4.59442715888716,22.7738451601382
135.227874606219,37.164449280913,115.197804161681,5.82002062438509,28.8344723316704
102.227413074052,28.9636526431869,88.349828679533,4.99779187601793,23.7098506287241
113.214775504988,29.7654558762787,87.2189934675126,5.63600741461414,24.3978344856784
116.277437423965,31.3110473504104,94.1033169328201,6.06605946448736,25.7264678820804
141.319066217143,39.8715575313973,116.188285775189,7.08522897173485,31.6822041022373
133.34918028851,38.864602993704,106.068164859266,6.26013432936773,28.2864430506373
137.422210221201,41.1941987371345,108.791282650665,6.19079696267697,27.9481073967738
140.605648540155,42.5950066098189,111.699678453362,6.18069123801571,28.8177228291524
134.395364100738,40.2235252902811,107.660181123824,6.17616934676466,29.6475217140782
90.6309269392576,26.6880661828633,76.0573285801085,4.5234191751516,21.9930621235834
128.369694968349,35.4225955071695,110.574655189624,6.82169231223419,32.2258735981651
